platform,title_clean,cleaned_text,full_description,tokens,token_count,budget_extracted,budget_currency,budget_type,skills_clean,category_clean,posted_date
Mostaqel.com,تصميم وتوزيع اضاءه عندي شقه غرفتين وصاله,تصميم وتوزيع اضاءه عندي شقه غرفتين وصاله,عندي شقه غرفتين وصاله,تصميم | وتوزيع | اضاءه | عندي | شقه | غرفتين | وصاله,7,,,unknown,,,2026-05-06 12:25:17
Mostaqel.com,تصميم مخطط هندسي 2d وملف 3d cad لمنتج منظم خشبي للتصنيع مرحبا،,تصميم مخطط هندسي 2d وملف 3d cad لمنتج منظم خشبي للتصنيع مرحبا،,مرحباً،,تصميم | مخطط | هندسي | 2d | وملف | 3d | cad | لمنتج | منظم | خشبي | للتصنيع | مرحبا،,12,,,unknown,,,2026-05-06 12:23:22
Mostaqel.com,تسويق رقمي لمنتجات رقميه ابحث مسوق رقمي محترف لديه خبره الترويج للمنتجات الرقميه digital products وتحديدا الكتب الالكترو,تسويق رقمي لمنتجات رقميه ابحث مسوق رقمي محترف لديه خبره الترويج للمنتجات الرقميه digital products وتحديدا الكتب الالكترونيه,أبحث عن مسوق رقمي محترف لديه خبرة في الترويج للمنتجات الرقمية (Digital Products)، وتحديداً الكتب الإلكترونية,تسويق | رقمي | لمنتجات | رقميه | ابحث | مسوق | رقمي | محترف | لديه | خبره | الترويج | للمنتجات | الرقميه | digital | products | وتحديدا | الكتب | الالكترونيه,18,,,unknown,,,2026-05-06 11:53:21
Mostaqel.com,مترجم محترف عربي انجليزي فرنسي لترجمه مواقع الكترونيه مترجم او مترجمه محترف متمكن اللغتين الانجليزيه والفرنسيه لترجمه عد,مترجم محترف عربي انجليزي فرنسي لترجمه مواقع الكترونيه مترجم او مترجمه محترف متمكن اللغتين الانجليزيه والفرنسيه لترجمه عده مواقع الكترونيه اللغه العربيه الي اللغتين، الحفاظ علي الدقه والمعني والاسلوب الاحترافي للنصوص.,نبحث عن مترجم أو مترجمة محترف(ة) متمكن(ة) من اللغتين الإنجليزية والفرنسية لترجمة عدة مواقع إلكترونية من اللغة العربية إلى اللغتين، مع الحفاظ على الدقة والمعنى والأسلوب الاحترافي للنصوص.,مترجم | محترف | عربي | انجليزي | فرنسي | لترجمه | مواقع | الكترونيه | مترجم | او | مترجمه | محترف | متمكن | اللغتين | الانجليزيه | والفرنسيه | لترجمه | عده | مواقع | الكترونيه | اللغه | العربيه | الي | اللغتين، | الحفاظ | علي | الدقه | والمعني | والاسلوب | الاحترافي | للنصوص.,31,,,unknown,,,2026-05-06 11:51:00
Mostaqel.com,شرح مقرر نظم المعلومات المحاسبيه بسم الله الرحمن الرحيم,شرح مقرر نظم المعلومات المحاسبيه بسم الله الرحمن الرحيم,بسم الله الرحمن الرحيم,شرح | مقرر | نظم | المعلومات | المحاسبيه | بسم | الله | الرحمن | الرحيم,9,,,unknown,,,2026-05-06 11:49:39
Mostaqel.com,اخصايي اعلانات مموله عبر تيك توك وسناب اداره وتنفيذ حملات اعلانيه مموله عبر tiktok وسناب شات بهدف زياده عدد زيارات الموق,اخصايي اعلانات مموله عبر تيك توك وسناب اداره وتنفيذ حملات اعلانيه مموله عبر tiktok وسناب شات بهدف زياده عدد زيارات الموقع الالكتروني وتحويل الزيارات الي مبيعات فعليه، التركيز علي تحسين مسار العميل customer journey مشاهده الاعلان الي اتمام الشراء.,إدارة وتنفيذ حملات إعلانية ممولة عبر TikTok وسناب شات بهدف زيادة عدد زيارات الموقع الإلكتروني وتحويل هذه الزيارات إلى مبيعات فعلية، مع التركيز على تحسين مسار العميل (Customer Journey) من مشاهدة الإعلان إلى إتمام الشراء.,اخصايي | اعلانات | مموله | عبر | تيك | توك | وسناب | اداره | وتنفيذ | حملات | اعلانيه | مموله | عبر | tiktok | وسناب | شات | بهدف | زياده | عدد | زيارات | الموقع | الالكتروني | وتحويل | الزيارات | الي | مبيعات | فعليه، | التركيز | علي | تحسين | مسار | العميل | customer | journey | مشاهده | الاعلان | الي | اتمام | الشراء.,39,,,unknown,,,2026-05-06 11:43:41
Mostaqel.com,تطوير اداه لاتمته فحص واجهه المستخدم ui testing automation لعده حسابات رقميه ابحث خبير اتمته المتصفحات باستخدام python s,تطوير اداه لاتمته فحص واجهه المستخدم ui testing automation لعده حسابات رقميه ابحث خبير اتمته المتصفحات باستخدام python selenium لتطوير اداه داخليه تهدف الي محاكاه رحله المستخدم user journey عبر عده ملفات تعريف profiles,أبحث عن خبير في أتمتة المتصفحات باستخدام Python & Selenium لتطوير أداة داخلية تهدف إلى محاكاة رحلة المستخدم (User Journey) عبر عدة ملفات تعريف (Profiles).,تطوير | اداه | لاتمته | فحص | واجهه | المستخدم | ui | testing | automation | لعده | حسابات | رقميه | ابحث | خبير | اتمته | المتصفحات | باستخدام | python | selenium | لتطوير | اداه | داخليه | تهدف | الي | محاكاه | رحله | المستخدم | user | journey | عبر | عده | ملفات | تعريف | profiles,34,,,unknown,,,2026-05-06 11:35:33
Mostaqel.com,مستقل خبره السوق السعودي احتاج ذو خبره السوق السعودي,مستقل خبره السوق السعودي احتاج ذو خبره السوق السعودي,احتاج ذو خبرة في السوق السعودي,مستقل | خبره | السوق | السعودي | احتاج | ذو | خبره | السوق | السعودي,9,,,unknown,,,2026-05-06 11:20:11
Mostaqel.com,مصمم محترف جدا ابداعي لتصميم ملفات pdf مصمم مبدع وفنان متميز لديه حس ابداعي عال، لتنفيذ تصميم ملفات pdf احترافيه خاصه بخ,مصمم محترف جدا ابداعي لتصميم ملفات pdf مصمم مبدع وفنان متميز لديه حس ابداعي عال، لتنفيذ تصميم ملفات pdf احترافيه خاصه بخطط فرق تطوعيه تابعه لاحدي الجمعيات التصميم بهويه سعوديه صور الاشخاص شباب 13 الي 20 حقيقين سعودين وليس ذكاء اصطناعي اما غير الاشخاص باس ذكاء اصطناعي او غيره,نبحث عن مصمم مبدع وفنان متميز لديه حس إبداعي عالٍ، لتنفيذ مشروع تصميم 3 ملفات PDF احترافية خاصة بخطط فرق تطوعية تابعة لإحدى الجمعيات التصميم يكون بهوية سعودية + صور الاشخاص شباب من 13 إلى 20 حقيقين سعودين وليس ذكاء اصطناعي اما غير الأشخاص لا بأس ذكاء اصطناعي أو غيره .,مصمم | محترف | جدا | ابداعي | لتصميم | ملفات | pdf | مصمم | مبدع | وفنان | متميز | لديه | حس | ابداعي | عال، | لتنفيذ | تصميم | ملفات | pdf | احترافيه | خاصه | بخطط | فرق | تطوعيه | تابعه | لاحدي | الجمعيات | التصميم | بهويه | سعوديه | صور | الاشخاص | شباب | 13 | الي | 20 | حقيقين | سعودين | وليس | ذكاء | اصطناعي | اما | غير | الاشخاص | باس | ذكاء | اصطناعي | او | غيره,49,,,unknown,,,2026-05-06 11:12:02
Mostaqel.com,تصميم واجهه لعماره سكنيه المطلوب تصميم 3d لواجهه عماره سكنيه طبقا للواجهات المحليه منطقه الرياض,تصميم واجهه لعماره سكنيه المطلوب تصميم 3d لواجهه عماره سكنيه طبقا للواجهات المحليه منطقه الرياض,المطلوب تصميم 3d لواجهة عمارة سكنية طبقا للواجهات المحلية في منطقة الرياض,تصميم | واجهه | لعماره | سكنيه | المطلوب | تصميم | 3d | لواجهه | عماره | سكنيه | طبقا | للواجهات | المحليه | منطقه | الرياض,15,,,unknown,,,2026-05-06 11:08:24
Mostaqel.com,خبير seo لمنصه عقاريه منصه عقاريه جديده قطر ونبحث خبير seo يتولي شغل السيو كامل للموقع.,خبير seo لمنصه عقاريه منصه عقاريه جديده قطر ونبحث خبير seo يتولي شغل السيو كامل للموقع.,نحن منصة عقارية جديدة في قطر ونبحث عن خبير SEO يتولى شغل السيو كامل للموقع.,خبير | seo | لمنصه | عقاريه | منصه | عقاريه | جديده | قطر | ونبحث | خبير | seo | يتولي | شغل | السيو | كامل | للموقع.,16,,,unknown,,,2026-05-06 11:06:54
